,fit_time,score_time,test_MAE,test_r2,model
0,0.0027070045471191406,0.0013151168823242188,-0.3919952582547012,0.21661077446111865,Bayesian Ridge
1,0.0018830299377441406,0.002093076705932617,-0.3907616162104265,0.2094541971249514,Bayesian Ridge
2,0.0029859542846679688,0.0022568702697753906,-0.3952084564055495,0.1805851115505872,Bayesian Ridge
3,0.0027627944946289062,0.0012352466583251953,-0.3871002251229422,0.21675747955905,Bayesian Ridge
4,0.002009153366088867,0.001165151596069336,-0.38785333110344317,0.20796496384772267,Bayesian Ridge
5,0.002900838851928711,0.0011992454528808594,-0.38506851161992073,0.2528177264044207,Bayesian Ridge
6,0.0020711421966552734,0.001912832260131836,-0.3996622588429476,0.183312408406046,Bayesian Ridge
7,0.0026369094848632812,0.0011851787567138672,-0.38200947175775873,0.23785588134549995,Bayesian Ridge
8,0.0018658638000488281,0.001689910888671875,-0.39261203868205713,0.18472172708480172,Bayesian Ridge
9,0.0021529197692871094,0.0011780261993408203,-0.3940193532952778,0.16831432297741078,Bayesian Ridge
10,0.0021409988403320312,0.001956939697265625,-0.39151891381717274,0.22385735997430023,Bayesian Ridge
11,0.002897024154663086,0.002068042755126953,-0.3914259247444853,0.19473569235048838,Bayesian Ridge
12,0.0029501914978027344,0.0012667179107666016,-0.3873489087638924,0.18470812542063964,Bayesian Ridge
13,0.0018858909606933594,0.00115203857421875,-0.38682788600981616,0.21941935989944328,Bayesian Ridge
14,0.0033538341522216797,0.0017430782318115234,-0.3946904545901282,0.21229583886333914,Bayesian Ridge
15,0.0020017623901367188,0.0016999244689941406,-0.39312884313870455,0.20816165576603318,Bayesian Ridge
16,0.0022110939025878906,0.0011589527130126953,-0.3880514495487299,0.20008871228857095,Bayesian Ridge
17,0.0017921924591064453,0.0014917850494384766,-0.3887686414642216,0.2314101072689776,Bayesian Ridge
18,0.002585887908935547,0.0017609596252441406,-0.38547129839993927,0.23404891351351298,Bayesian Ridge
19,0.0020787715911865234,0.0017542839050292969,-0.397255209854997,0.15678988954592277,Bayesian Ridge
20,0.0019462108612060547,0.0011746883392333984,-0.38418312154183876,0.22868351826277156,Bayesian Ridge
21,0.0018491744995117188,0.0021131038665771484,-0.3840775598836349,0.2040389491446345,Bayesian Ridge
22,0.002398967742919922,0.0014231204986572266,-0.39225641092840313,0.20741328252788294,Bayesian Ridge
23,0.0021440982818603516,0.0016880035400390625,-0.3820709189806965,0.2467239689620686,Bayesian Ridge
24,0.0019321441650390625,0.0013728141784667969,-0.4105351508943655,0.14312524412162542,Bayesian Ridge
25,0.0040318965911865234,0.0017940998077392578,-0.39461387543330473,0.19511487532028282,Bayesian Ridge
26,0.002572774887084961,0.0019922256469726562,-0.40002798308770204,0.1764695360555334,Bayesian Ridge
27,0.0020742416381835938,0.0012187957763671875,-0.3897886841540481,0.21602130652193463,Bayesian Ridge
28,0.0019130706787109375,0.002107858657836914,-0.38979328433941096,0.20186565230789588,Bayesian Ridge
29,0.0021381378173828125,0.002045869827270508,-0.37832895303815517,0.24498515894467743,Bayesian Ridge
30,0.003262042999267578,0.0012388229370117188,-0.39730623483642225,0.1662789668604605,Bayesian Ridge
31,0.0018811225891113281,0.0011410713195800781,-0.38405824171501823,0.23642191394076217,Bayesian Ridge
32,0.0028998851776123047,0.0013141632080078125,-0.39435696790553193,0.18643435167277522,Bayesian Ridge
33,0.0023338794708251953,0.001544952392578125,-0.39010321691366523,0.2101036743187279,Bayesian Ridge
34,0.0022590160369873047,0.0011708736419677734,-0.387724390730155,0.22565633617187753,Bayesian Ridge
35,0.0018520355224609375,0.0014119148254394531,-0.393911582035853,0.20385646575746463,Bayesian Ridge
36,0.0025620460510253906,0.0013308525085449219,-0.3842692857258182,0.22272761259038498,Bayesian Ridge
37,0.002348184585571289,0.0026159286499023438,-0.38669678178691086,0.22825867654957877,Bayesian Ridge
38,0.0025310516357421875,0.0015118122100830078,-0.392046557723955,0.19807672543479948,Bayesian Ridge
39,0.002778768539428711,0.0012710094451904297,-0.3967777369724353,0.1749568971159836,Bayesian Ridge
40,0.002231121063232422,0.001222848892211914,-0.3802769385737254,0.24555940140922605,Bayesian Ridge
41,0.0028460025787353516,0.001486063003540039,-0.3908393632582916,0.1987414865702798,Bayesian Ridge
42,0.0024530887603759766,0.0019252300262451172,-0.39163019620696937,0.20810511306593638,Bayesian Ridge
43,0.0020439624786376953,0.0011179447174072266,-0.39253292887589425,0.19736336520312092,Bayesian Ridge
44,0.0020749568939208984,0.002299785614013672,-0.3968666012473908,0.18412217680360032,Bayesian Ridge
45,0.003326892852783203,0.0017540454864501953,-0.3824347917378656,0.20760037298605383,Bayesian Ridge
46,0.0034432411193847656,0.001756906509399414,-0.3944665571650205,0.17011260932277716,Bayesian Ridge
47,0.003481149673461914,0.001898050308227539,-0.3931276326301392,0.22710900953658986,Bayesian Ridge
48,0.0022821426391601562,0.0011279582977294922,-0.3971703178440407,0.2011066989474718,Bayesian Ridge
49,0.0028412342071533203,0.0013959407806396484,-0.38798205085952214,0.21048321702487194,Bayesian Ridge
