,fit_time,score_time,test_MAE,test_r2,model
0,0.34064388275146484,0.1293649673461914,-0.3311099846723375,0.05154877951624637,SVM
1,0.30408191680908203,0.12239313125610352,-0.3339181430331611,0.07700868088874946,SVM
2,0.30060315132141113,0.12602496147155762,-0.3318545534169388,0.08953277362173873,SVM
3,0.30836987495422363,0.1236119270324707,-0.32990724338741023,0.07291912119609334,SVM
4,0.2825160026550293,0.11816096305847168,-0.33646181968492345,0.04916251506195701,SVM
5,0.29222822189331055,0.12361598014831543,-0.3157844522974036,0.15148435311434783,SVM
6,0.28411316871643066,0.11893987655639648,-0.34572131457906025,0.03521447259421795,SVM
7,0.29294395446777344,0.12125515937805176,-0.3159027402156845,0.12414459036964542,SVM
8,0.3154599666595459,0.12233996391296387,-0.33782317273124424,0.027772115169846012,SVM
9,0.3085620403289795,0.12453079223632812,-0.34103673239893073,0.048161926152893275,SVM
10,0.2825467586517334,0.12405514717102051,-0.3232776854574728,0.10798552194938027,SVM
11,0.2987182140350342,0.12172794342041016,-0.33517520417702373,0.061960447052124334,SVM
12,0.3060569763183594,0.1253681182861328,-0.3350026275072839,0.04009820329566083,SVM
13,0.3104560375213623,0.12337303161621094,-0.3238601883324252,0.10598204341051032,SVM
14,0.2950279712677002,0.12399721145629883,-0.33744124725341207,0.06331803951381676,SVM
15,0.2817089557647705,0.11918401718139648,-0.3313155191806309,0.09278394016652614,SVM
16,0.27809977531433105,0.12241506576538086,-0.31956720750105183,0.10995316045330195,SVM
17,0.2890138626098633,0.12385416030883789,-0.31674103597870396,0.1522933734830234,SVM
18,0.29671502113342285,0.12135481834411621,-0.330109031360373,0.06513293411657073,SVM
19,0.2866690158843994,0.12000298500061035,-0.35292462057919505,-0.0363341152680039,SVM
20,0.29238104820251465,0.1209561824798584,-0.32508321921029154,0.11300977913245192,SVM
21,0.29632019996643066,0.12246584892272949,-0.33392193816576277,0.03171766854439784,SVM
22,0.29524898529052734,0.11992692947387695,-0.3239516385286732,0.11357601193387712,SVM
23,0.2732350826263428,0.11990594863891602,-0.31240747586176754,0.1403437031042667,SVM
24,0.2871999740600586,0.11899590492248535,-0.3516553459439163,0.018429321410300736,SVM
25,0.284984827041626,0.12074613571166992,-0.33345502324357784,0.1085684728379589,SVM
26,0.28963589668273926,0.11819911003112793,-0.3433050807667203,0.03489049504980213,SVM
27,0.2881739139556885,0.12038612365722656,-0.3289132227313121,0.07866228358668281,SVM
28,0.2917211055755615,0.12212395668029785,-0.3317455989901375,0.085879574627585,SVM
29,0.27478790283203125,0.15587425231933594,-0.31798907467689147,0.10849263812990495,SVM
30,0.3446078300476074,0.11836385726928711,-0.3461567111926146,-0.011480251023513244,SVM
31,0.2905149459838867,0.12330389022827148,-0.32835721377290034,0.09373120791854006,SVM
32,0.28537487983703613,0.12125110626220703,-0.3322174612259494,0.08000902155683165,SVM
33,0.27809715270996094,0.12322688102722168,-0.3255966859485079,0.08992648148266869,SVM
34,0.2847139835357666,0.11976790428161621,-0.33384413009000313,0.07709034512259916,SVM
35,0.27786707878112793,0.11987614631652832,-0.33352623014717336,0.11124076332417221,SVM
36,0.27081990242004395,0.11791396141052246,-0.3220344991890873,0.12656023539081196,SVM
37,0.2737460136413574,0.11922502517700195,-0.32165974641464395,0.11746816845889274,SVM
38,0.29627203941345215,0.12000393867492676,-0.3328402318044207,0.030139451316614663,SVM
39,0.27419304847717285,0.1183309555053711,-0.3399517634313344,0.03521249658400494,SVM
40,0.2826371192932129,0.11922407150268555,-0.3100120687221995,0.15050883165697215,SVM
41,0.2924332618713379,0.11761784553527832,-0.33739949397692165,0.041520164116686686,SVM
42,0.2849152088165283,0.1273047924041748,-0.32924677297926525,0.1112122072996713,SVM
43,0.2844581604003906,0.1183631420135498,-0.3416451267769037,0.018494376258003098,SVM
44,0.2834610939025879,0.12029910087585449,-0.34461359724854357,0.012312534025581301,SVM
45,0.28041768074035645,0.11936092376708984,-0.3216846693352272,0.07339712684351185,SVM
46,0.2775259017944336,0.13329219818115234,-0.34731748060339535,-0.012969251920555758,SVM
47,0.3133530616760254,0.12283086776733398,-0.32824674713034574,0.0966735921845342,SVM
48,0.28175997734069824,0.12082600593566895,-0.3419502095840434,0.05891743849098474,SVM
49,0.2940940856933594,0.12294912338256836,-0.32962221765479527,0.06492799359638035,SVM
