,fit_time,score_time,test_MAE,test_r2,model
0,0.003283977508544922,0.0012679100036621094,-0.390480371138424,0.21516737175952683,SGD
1,0.003180980682373047,0.0018303394317626953,-0.3873576580717051,0.2097862545896113,SGD
2,0.003779888153076172,0.0013527870178222656,-0.39687323842918265,0.18175138856331507,SGD
3,0.0029621124267578125,0.0016789436340332031,-0.3835333576536016,0.21704666835168684,SGD
4,0.0030698776245117188,0.0013911724090576172,-0.38702151874073815,0.20748192415473277,SGD
5,0.0027680397033691406,0.0017349720001220703,-0.3894051852974634,0.25210825291977523,SGD
6,0.003094911575317383,0.0012891292572021484,-0.401690498600679,0.17725132865338067,SGD
7,0.002707958221435547,0.0012249946594238281,-0.3820296703699448,0.24040088260773518,SGD
8,0.0026328563690185547,0.0012080669403076172,-0.38480523673176803,0.19464335963636803,SGD
9,0.0026159286499023438,0.0011889934539794922,-0.3920259561548558,0.16346522516390116,SGD
10,0.002585172653198242,0.0011987686157226562,-0.3904832768143966,0.2220993232402355,SGD
11,0.002611875534057617,0.0012001991271972656,-0.3929948759439405,0.1920339990169253,SGD
12,0.0026140213012695312,0.001194000244140625,-0.38488688311471153,0.1859634232951216,SGD
13,0.0026128292083740234,0.0011930465698242188,-0.3812175154721486,0.21465938791811745,SGD
14,0.003033161163330078,0.0014159679412841797,-0.39459848160199645,0.21254231113727695,SGD
15,0.0025818347930908203,0.0011830329895019531,-0.39132968154761083,0.19892189721361087,SGD
16,0.0026030540466308594,0.001194000244140625,-0.3905602995417235,0.1931234676610537,SGD
17,0.002607107162475586,0.0011830329895019531,-0.38603990892548634,0.23023536379900278,SGD
18,0.0026082992553710938,0.001188039779663086,-0.38149291928638374,0.22999051603151233,SGD
19,0.0026199817657470703,0.0012118816375732422,-0.395106798678661,0.1547746235303703,SGD
20,0.0025789737701416016,0.0011920928955078125,-0.3865986366804644,0.22653956993362967,SGD
21,0.0026187896728515625,0.0013661384582519531,-0.3767793883717827,0.2086338392376188,SGD
22,0.0027468204498291016,0.0012390613555908203,-0.3895923470396002,0.20874286494222827,SGD
23,0.0027599334716796875,0.0012691020965576172,-0.3814015874107469,0.2505200618972513,SGD
24,0.0028450489044189453,0.0012080669403076172,-0.4097083267038312,0.142444782615188,SGD
25,0.002847909927368164,0.0012018680572509766,-0.3965294113973401,0.19731747110846265,SGD
26,0.0028138160705566406,0.0013852119445800781,-0.40300165909238733,0.1711191185002322,SGD
27,0.0031828880310058594,0.001435995101928711,-0.3842089355271945,0.21569198571115222,SGD
28,0.0032126903533935547,0.0014290809631347656,-0.38772004907098145,0.20197455539834475,SGD
29,0.0026280879974365234,0.0012049674987792969,-0.3723530236850141,0.24000885294579966,SGD
30,0.002852916717529297,0.0011968612670898438,-0.40337294707674753,0.156143801898044,SGD
31,0.0026149749755859375,0.001184701919555664,-0.38098257126918206,0.2390610837819569,SGD
32,0.0027251243591308594,0.0015549659729003906,-0.3964210935896194,0.17869833495748222,SGD
33,0.00333404541015625,0.0014150142669677734,-0.38765336280643453,0.21009657550911398,SGD
34,0.0031900405883789062,0.0014238357543945312,-0.38646039484428446,0.23201172773686973,SGD
35,0.002554178237915039,0.001180887222290039,-0.3942809968891986,0.211501542490237,SGD
36,0.002917766571044922,0.001344919204711914,-0.3793494877013792,0.22255633571177946,SGD
37,0.0026018619537353516,0.0011913776397705078,-0.38361724631978733,0.22807977386165257,SGD
38,0.0030641555786132812,0.0011987686157226562,-0.3947259280142304,0.18755597445090755,SGD
39,0.00261688232421875,0.001466989517211914,-0.3949622405892152,0.17245650761089715,SGD
40,0.0031909942626953125,0.001230001449584961,-0.3792070377726904,0.2447858201476203,SGD
41,0.003325223922729492,0.001432657241821289,-0.3890284756959116,0.19804120101287448,SGD
42,0.0025811195373535156,0.0011692047119140625,-0.3886066352040015,0.20510509160837576,SGD
43,0.002682209014892578,0.0011339187622070312,-0.389161932616827,0.19669451679874694,SGD
44,0.002351999282836914,0.001171112060546875,-0.39617530062843515,0.18771207513591603,SGD
45,0.0024290084838867188,0.001035928726196289,-0.3767545763814271,0.21183920068702256,SGD
46,0.002565145492553711,0.0012087821960449219,-0.39974090245386784,0.16008834160103247,SGD
47,0.002481698989868164,0.0011053085327148438,-0.3922333234487571,0.2285297147987797,SGD
48,0.0023660659790039062,0.0010700225830078125,-0.3967104573743101,0.2053587210581772,SGD
49,0.0023260116577148438,0.0010399818420410156,-0.3863455739893902,0.20849286682011559,SGD
