,fit_time,score_time,test_MAE,test_r2,model
0,0.05235409736633301,0.001322031021118164,-0.3929216595808176,0.21624342669020036,Elastic Net
1,0.044898033142089844,0.0019729137420654297,-0.39110539414651757,0.20934506535713293,Elastic Net
2,0.04741787910461426,0.0013780593872070312,-0.3960394723733615,0.1812489762268894,Elastic Net
3,0.04305887222290039,0.001627206802368164,-0.38710053868913574,0.21667651800231857,Elastic Net
4,0.04750800132751465,0.0014100074768066406,-0.38900910944390515,0.20774746795681176,Elastic Net
5,0.04262089729309082,0.0013768672943115234,-0.3862863527307981,0.2521787768033894,Elastic Net
6,0.04376792907714844,0.0013949871063232422,-0.4004066225899478,0.18321793973552647,Elastic Net
7,0.04579591751098633,0.0015988349914550781,-0.383493804253301,0.2369057371448654,Elastic Net
8,0.038596153259277344,0.0016298294067382812,-0.3932944843482677,0.18502162647398213,Elastic Net
9,0.04299783706665039,0.0014119148254394531,-0.3939472869423905,0.16809080691277112,Elastic Net
10,0.04022073745727539,0.0013670921325683594,-0.3915547988466331,0.22375088217712735,Elastic Net
11,0.03797507286071777,0.0013680458068847656,-0.39141065180863205,0.1946598681885625,Elastic Net
12,0.039865970611572266,0.0013620853424072266,-0.3884024914078213,0.1852438567587842,Elastic Net
13,0.042658090591430664,0.0013828277587890625,-0.386549739433821,0.21951873977593017,Elastic Net
14,0.04164004325866699,0.0013589859008789062,-0.3969088457049413,0.21165273440209686,Elastic Net
15,0.042636871337890625,0.0014040470123291016,-0.3946401245347269,0.20790117244692707,Elastic Net
16,0.04240083694458008,0.0013751983642578125,-0.3899847173555067,0.20042638880700936,Elastic Net
17,0.0408787727355957,0.001608133316040039,-0.3882902149828438,0.23165049990909892,Elastic Net
18,0.04585695266723633,0.0019049644470214844,-0.38573938578255795,0.23387032040742606,Elastic Net
19,0.05820894241333008,0.0023212432861328125,-0.39791315011760203,0.1569454209575788,Elastic Net
20,0.054224252700805664,0.002101898193359375,-0.3849785057609198,0.22879493065774503,Elastic Net
21,0.05361199378967285,0.002140045166015625,-0.38597463332604887,0.204268855098932,Elastic Net
22,0.04620790481567383,0.0015540122985839844,-0.39189785182630105,0.2074852809593133,Elastic Net
23,0.04660487174987793,0.001967906951904297,-0.38345183495163987,0.2457583906443126,Elastic Net
24,0.059558868408203125,0.002162933349609375,-0.41044540918451533,0.14307928296206318,Elastic Net
25,0.04408979415893555,0.0015621185302734375,-0.3955196029086165,0.19547442565270734,Elastic Net
26,0.0444188117980957,0.0019991397857666016,-0.40049742653955966,0.17672335523126237,Elastic Net
27,0.047254085540771484,0.001986980438232422,-0.3902016329283238,0.2155466424098248,Elastic Net
28,0.046952009201049805,0.001728057861328125,-0.39003699945366804,0.2022128481085803,Elastic Net
29,0.044085025787353516,0.0015606880187988281,-0.379545550340863,0.24419619856987107,Elastic Net
30,0.045725345611572266,0.0024077892303466797,-0.39868060507420994,0.1660750213211557,Elastic Net
31,0.05006885528564453,0.0015950202941894531,-0.3852517419260941,0.23648247715040804,Elastic Net
32,0.04332780838012695,0.0013413429260253906,-0.3946371736645114,0.1867211810007865,Elastic Net
33,0.04354524612426758,0.0017299652099609375,-0.39050505153262866,0.2099855988444772,Elastic Net
34,0.04106020927429199,0.001399993896484375,-0.3880521233462332,0.2253769157423502,Elastic Net
35,0.04222893714904785,0.0013229846954345703,-0.39440114666542275,0.20404790305309561,Elastic Net
36,0.042150020599365234,0.0013580322265625,-0.38473642991259305,0.22299777148873345,Elastic Net
37,0.04529404640197754,0.002298116683959961,-0.3880887346325898,0.22717618009461027,Elastic Net
38,0.05116581916809082,0.002432107925415039,-0.3927092776630077,0.197780627492823,Elastic Net
39,0.04193997383117676,0.0013852119445800781,-0.3972175520432843,0.17511671361146075,Elastic Net
40,0.03959202766418457,0.0013990402221679688,-0.38036705967236867,0.24546663325914397,Elastic Net
41,0.04163622856140137,0.0013899803161621094,-0.39178413841778886,0.19910774759621608,Elastic Net
42,0.0451200008392334,0.0017108917236328125,-0.3918530274944555,0.2084445766971279,Elastic Net
43,0.04848313331604004,0.0016269683837890625,-0.3933797543887999,0.19723940575826404,Elastic Net
44,0.04554295539855957,0.0015017986297607422,-0.39784987957109463,0.1835888645897784,Elastic Net
45,0.04720783233642578,0.0013430118560791016,-0.3837443335680795,0.20720336971861253,Elastic Net
46,0.04871702194213867,0.001837015151977539,-0.3953737879355308,0.17076804033040982,Elastic Net
47,0.047918081283569336,0.0018260478973388672,-0.39439647241477377,0.2263515586518604,Elastic Net
48,0.050994157791137695,0.0015575885772705078,-0.39691664419981665,0.2012409304140591,Elastic Net
49,0.04191994667053223,0.0013461112976074219,-0.388575573082679,0.2103221326028062,Elastic Net
